Project,Study Area,Transect,Point,Protocol,Visit,Date,Start Time,End Time,Observ Time,Time Bin ID,Time Bin,Count,Spp,Common Name,Scientific Name,Detection Cue,Distance Bin ID,Distance Bin,Breeding Status,Singing,Point Note,Observation Note,Researcher,Data Status
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,BEWR,Bewick's Wren,Thryomanes bewickii,S,084,84,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,023,23,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,010,10,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,019,19,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,045,45,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,094,94,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,S,014,14,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,089,89,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,109,109,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,082,82,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,EUST,European Starling,Sturnus vulgaris,C,052,52,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,132,132,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,WCSP,White-crowned Sparrow,Zonotrichia leucophrys,S,125,125,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,113,113,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,138,138,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,LAZB,Lazuli Bunting,Passerina amoena,C,032,32,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,LAZB,Lazuli Bunting,Passerina amoena,S,089,89,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,BRBL,Brewer's Blackbird,Euphagus cyanocephalus,V,027,27,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,AMRO,American Robin,Turdus migratorius,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/24/2019,6:27:00,6:32:00,6:27:00,5,0 to 5 minutes,1,CORA,Common Raven,Corvus corax,C,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,094,94,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,251,251,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,183,183,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,LEGO,Lesser Goldfinch,Spinus psaltria,C,024,24,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,5,LEGO,Lesser Goldfinch,Spinus psaltria,V,044,44,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,LEGO,Lesser Goldfinch,Spinus psaltria,C,063,63,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,LAZB,Lazuli Bunting,Passerina amoena,S,087,87,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,086,86,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,OSFL,Olive-sided Flycatcher,Contopus cooperi,C,080,80,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,OSFL,Olive-sided Flycatcher,Contopus cooperi,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,XXHU,Unid. Hummingbird,Trochilidae sp.,V,034,34,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,251,251,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,C,030,30,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,C,022,22,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,BTPI,Band-tailed Pigeon,Patagioenas fasciata,V,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,095,95,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,C,057,57,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,PISI,Pine Siskin,Spinus pinus,C,069,69,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,NOHA,Northern Harrier,Circus hudsonius,V,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/10/2019,7:49:00,7:54:00,7:49:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,V,014,14,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,C,012,12,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,C,013,13,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,064,64,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,231,231,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,C,031,31,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,024,24,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,LAZB,Lazuli Bunting,Passerina amoena,S,146,146,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,OSFL,Olive-sided Flycatcher,Contopus cooperi,S,070,70,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,OSFL,Olive-sided Flycatcher,Contopus cooperi,S,179,179,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,C,068,68,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,RTHA,Red-tailed Hawk,Buteo jamaicensis,C,072,72,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,SPHU,Selasphorous Hummingbirds,Selasphorus,C,043,43,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,PISI,Pine Siskin,Spinus pinus,C,052,52,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,PISI,Pine Siskin,Spinus pinus,C,043,43,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,3,PISI,Pine Siskin,Spinus pinus,V,015,15,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,S,047,47,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,S,080,80,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,046,46,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,063,63,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,164,164,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,080,80,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,247,247,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,255,255,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,3,WREN,Wrentit,Chamaea fasciata,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,075,75,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,NOFL,Northern Flicker,Colaptes auratus,C,154,154,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,092,92,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,089,89,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,193,193,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,1,5/27/2020,7:42:00,7:47:00,7:42:00,5,0 to 5 minutes,1,ATFL,Ash-throated Flycatcher,Myiarchus cinerascens,C,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,2,OSFL,Olive-sided Flycatcher,Contopus cooperi,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,OSFL,Olive-sided Flycatcher,Contopus cooperi,C,102,102,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,095,95,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,GRSP,Grasshopper Sparrow,Ammodramus savannarum,S,042,42,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,GRSP,Grasshopper Sparrow,Ammodramus savannarum,S,061,61,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,C,103,103,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,S,099,99,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,S,035,35,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,094,94,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,WCSP,White-crowned Sparrow,Zonotrichia leucophrys,S,203,203,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,WCSP,White-crowned Sparrow,Zonotrichia leucophrys,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,113,113,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,111,111,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,4,WREN,Wrentit,Chamaea fasciata,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,232,232,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,144,144,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,C,029,29,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,PISI,Pine Siskin,Spinus pinus,C,084,84,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,BEWR,Bewick's Wren,Thryomanes bewickii,C,029,29,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,C,097,97,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,ORJU,Oregon Junco,Junco hyemalis oreganus,S,119,119,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,235,235,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,116,116,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,165,165,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,CASJ,California Scrub-Jay,Aphelocoma californica,C,115,115,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-036,VCP300,2,6/23/2020,7:18:00,7:23:00,7:18:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,C,124,124,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,174,174,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,088,88,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,126,126,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,047,47,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,075,75,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,AMRO,American Robin,Turdus migratorius,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,AMRO,American Robin,Turdus migratorius,C,213,213,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,C,017,17,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,069,69,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-039,VCP300,1,5/1/2019,6:37:00,6:42:00,6:37:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,081,81,,0,,,"Preston, Mel",CLEAN
