Project,Study Area,Transect,Point,Protocol,Visit,Date,Start Time,End Time,Observ Time,Time Bin ID,Time Bin,Count,Spp,Common Name,Scientific Name,Detection Cue,Distance Bin ID,Distance Bin,Breeding Status,Singing,Point Note,Observation Note,Researcher,Data Status
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,053,53,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,079,79,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,225,225,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,174,174,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,172,172,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,068,68,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,075,75,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,124,124,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,179,179,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,086,86,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,073,73,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,STJA,Steller's Jay,Cyanocitta stelleri,C,184,184,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,LAZB,Lazuli Bunting,Passerina amoena,S,125,125,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,LAZB,Lazuli Bunting,Passerina amoena,S,119,119,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,BTPI,Band-tailed Pigeon,Patagioenas fasciata,C,115,115,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,BTPI,Band-tailed Pigeon,Patagioenas fasciata,C,196,196,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,NOFL,Northern Flicker,Colaptes auratus,C,195,195,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,NOFL,Northern Flicker,Colaptes auratus,C,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,C,077,77,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,BEWR,Bewick's Wren,Thryomanes bewickii,C,067,67,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,C,039,39,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,084,84,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,072,72,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,185,185,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,126,126,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,HAWO,Hairy Woodpecker,Dryobates villosus,C,041,41,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,HAWO,Hairy Woodpecker,Dryobates villosus,C,123,123,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,CASJ,California Scrub-Jay,Aphelocoma californica,C,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,2,CASJ,California Scrub-Jay,Aphelocoma californica,V,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,C,051,51,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,1,6/5/2017,7:36:00,7:41:00,7:36:00,5,0 to 5 minutes,1,ACWO,Acorn Woodpecker,Melanerpes formicivorus,C,192,192,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,027,27,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,101,101,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,DOWO,Downy Woodpecker,Dryobates pubescens,C,087,87,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,163,163,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,081,81,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,071,71,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,V,017,17,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,053,53,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,064,64,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,BTPI,Band-tailed Pigeon,Patagioenas fasciata,C,236,236,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,BTPI,Band-tailed Pigeon,Patagioenas fasciata,S,139,139,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,104,104,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,172,172,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,095,95,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,086,86,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,CASJ,California Scrub-Jay,Aphelocoma californica,C,284,284,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,CASJ,California Scrub-Jay,Aphelocoma californica,C,187,187,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,AMRO,American Robin,Turdus migratorius,S,136,136,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,184,184,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,093,93,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,195,195,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,NOFL,Northern Flicker,Colaptes auratus,C,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,OSFL,Olive-sided Flycatcher,Contopus cooperi,S,168,168,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,PAWR,Pacific Wren,Troglodytes pacificus,S,169,169,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,C,037,37,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,STJA,Steller's Jay,Cyanocitta stelleri,C,191,191,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,C,082,82,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,064,64,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-044,VCP300,2,6/19/2017,7:24:00,7:29:00,7:24:00,5,0 to 5 minutes,1,MODO,Mourning Dove,Zenaida macroura,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,V,004,4,,1,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,S,047,47,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,V,002,2,,1,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,078,78,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,013,13,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,047,47,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,163,163,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,212,212,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,128,128,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,300,300,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,STJA,Steller's Jay,Cyanocitta stelleri,S,063,63,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,149,149,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,176,176,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,129,129,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,073,73,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,135,135,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,S,152,152,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,243,243,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,MODO,Mourning Dove,Zenaida macroura,S,142,142,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,095,95,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,210,210,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,UNWO,Unid. Woodpecker,Picidae sp.,D,250,250,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,C,042,42,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,1,5/21/2011,8:23:00,8:28:00,8:23:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,072,72,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,040,40,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,058,58,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,056,56,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,153,153,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,178,178,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,203,203,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,008,8,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,087,87,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,BUSH,Bushtit,Psaltriparus minimus,S,044,44,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,BUSH,Bushtit,Psaltriparus minimus,S,047,47,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,BUSH,Bushtit,Psaltriparus minimus,S,049,49,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,038,38,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,BUSH,Bushtit,Psaltriparus minimus,S,051,51,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,BUSH,Bushtit,Psaltriparus minimus,S,048,48,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,047,47,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,RTHA,Red-tailed Hawk,Buteo jamaicensis,V,274,274,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,082,82,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,091,91,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,123,123,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,200,200,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,081,81,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,063,63,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,184,184,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,220,220,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,230,230,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,099,99,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-045,VCP300,2,6/20/2011,7:32:00,7:37:00,7:32:00,5,0 to 5 minutes,1,RSFL,Red-shafted Flicker,Colaptes auratus cafer,S,108,108,,0,,,"Gartland, Brandi",CLEAN
