date,flow.cfs,stage.ft,temp.C,diff_flow.cfs,diff_stage.ft,diff_temp.C
2015-06-15,NA,0.72126875,13.973751736111112,NA,-0.16122437064527584,0.7485689980158732
2015-07-15,NA,0.6721686827956989,15.666996639784946,NA,-0.18923577897372534,1.361079922986038
2015-08-15,NA,0.6321549059139785,16.1722247983871,NA,-0.1516230028291431,1.2980661962365598
2015-09-15,NA,0.6171013888888889,14.595326736111112,NA,-0.14561383928571425,0.12885322420634893
2015-10-15,NA,0.6263904569892473,14.351614583333333,NA,-0.13490721868372024,1.4938684009160692
2015-11-15,NA,0.6853618055555556,9.833222916666667,NA,-0.1153931573860727,-0.9617256997972081
2015-12-15,NA,0.8464452284946237,9.170009072580646,NA,-0.18533232526881716,0.15665293778801903
2016-01-15,6.017877441978069,1.2271570917172363,11.3218601884382,4.288736773771278,0.22917899477614512,1.9234972410115443
2016-02-15,0.7894683908045977,1.0582902298850574,11.16455459770115,0.4608366430623974,0.03640832688163509,0.955517404483345
2016-03-15,13.413323252688173,1.3136517502337541,12.61066957398317,9.755674618902187,0.2422582033884697,1.3332304418787153
2016-04-15,0.6526631944444444,0.8441489583333334,12.49350625,-0.38559501615938474,-0.15217848620453955,0.8178233508222874
2016-05-15,0.15210685483870967,0.7733682795698925,12.798019153225807,-0.19813172043010752,-0.13296750192012285,0.5280310099846393
2016-06-15,0.10317361111111112,0.7589565972222222,13.349520833333333,-0.08846827269079424,-0.12353652342305366,0.12433809523809458
2016-07-15,0.07806451612903226,0.7414196908602151,13.85553561827957,-0.04700581797235023,-0.11998477090920912,-0.4503810985193386
2016-08-15,0.04816532258064516,0.7115517473118279,14.671755376344086,-0.02171827101575851,-0.07222616143129368,-0.20240322580645298
2016-09-15,0.03473263888888889,0.6951173611111111,13.930508333333334,-0.01787037037037037,-0.06759786706349202,-0.5359651785714288
2016-10-15,0.08620560979060554,0.7294036007357103,13.119693757074137,0.023788088708673993,-0.031894074937257266,0.26194757465687246
2016-11-15,0.11992388888888889,0.7709965416666666,11.89961913888889,0.005130177808025799,-0.029758421274961644,1.104670522425014
2016-12-15,1.0344971264367817,0.947226814516129,9.720797379032257,0.6936987856878014,-0.08455073924731182,0.7074412442396305
2017-01-15,NA,1.4680084005376344,10.840216061827958,NA,0.4700303035965432,1.4418531144013027
2017-02-15,NA,1.6734048481175519,12.162236235119048,NA,0.6515229451141296,1.953199041901243
2017-03-15,3.1862236407236018,1.4758504771689775,12.1733514200561,-0.47142499306238417,0.4044569303236931,0.8959122879516457
2017-04-15,2.261024801587302,1.4056416499953515,12.372728125,1.2227665909834726,0.40931420545747854,0.6970452258222881
2017-05-15,0.6107862903225807,1.2364274193548388,12.47042002688172,0.2605477150537635,0.33009163786482343,0.20043188364055275
2017-06-15,0.3969479166666667,1.184915625,13.94027673611111,0.20530603286476132,0.30242250435472406,0.7150939980158721
2017-07-15,0.26813844086021504,1.1437207661290323,14.106555779569893,0.14306810675883255,0.2823163043596081,-0.19936093722901482
2017-08-15,0.11237567204301076,1.055345430107527,15.335886088709678,0.04249207844660709,0.2715675213644053,0.4617274865591394
2017-09-15,0.06796875,1.00010625,15.675463194444445,0.015365740740740735,0.23739102182539684,1.2089896825396824
2017-10-15,0.0553125,0.965831317204301,11.85112936827957,-0.007105021081931548,0.20453364153133347,-1.0066168141376934
2017-11-15,0.10810986111111112,1.0081299305555556,11.558929347222222,-0.006683849969751965,0.20737496761392726,0.7639807307583464
2017-12-15,0.16835349462365592,1.0485006720430108,7.92864751344086,-0.17244484612532443,0.01672311827956996,-1.0847086213517665
2018-01-15,0.5922715053763441,1.138125,10.212068548387096,-1.136869162830446,0.14014690305890887,0.8137056009604411
2018-02-15,0.17585193452380954,1.0620636160714285,8.945005952380953,-0.1527798132183908,0.04018171306800622,-1.264031240836852
2018-03-15,1.2565410628019325,1.2309158046984572,10.527009554698457,-2.4011075709840535,0.15952225785317276,-0.7504295774059973
2018-04-15,1.7394409722222222,1.271154861111111,11.65015,0.701182761618393,0.27482741657323806,-0.025532899177711954
2018-05-15,0.27991263440860215,1.1329650537634408,12.223706653225806,-0.07032594086021504,0.22662927227342544,-0.04628149001536208
2018-06-15,0.28222916666666664,1.13333125,12.825184027777778,0.09058728286476128,0.25083812935472405,-0.39999871031746004
2018-07-15,0.11846774193548387,1.0931199596774195,14.737677755376344,-0.006602592165898619,0.23171549790799528,0.4317610385774362
