date,temp.max,temp.min,rain.in
2012-11-13,66.9,45.1,0
2012-11-14,72.5,52.3,0
2012-11-15,68.1,57.2,0.01
2012-11-16,62.9,54.6,0.1
2012-11-17,59,56.1,0.28
2012-11-18,58.8,48.5,0.59
2012-11-19,62.4,50.7,0
2012-11-20,61.3,56.4,0
2012-11-21,59.3,55.7,0.22
2012-11-22,61.3,44.2,0.22
2012-11-23,68.5,48.9,0.01
2012-11-24,69.4,55.9,0.01
2012-11-25,59.5,48.2,0
2012-11-26,56.8,45.1,0
2012-11-27,59.5,52.7,0
2012-11-28,59.9,54.8,3.06
2012-11-29,59.9,56.8,3.06
2012-11-30,59.3,56.8,4.58
2012-12-01,60,56.1,4.6
2012-12-02,59,54.1,1.73
2012-12-03,57,44.2,1.73
2012-12-04,57.2,50.3,0.01
2012-12-05,63.3,56.3,0.44
2012-12-06,60,51,0.44
2012-12-07,57.5,48.7,0.01
2012-12-08,60.8,41.5,0.02
2012-12-09,65.8,51.4,0.04
2012-12-10,67.1,59.1,0.04
2012-12-11,66,48,0.01
2012-12-12,50.9,46.5,0.07
2012-12-13,51.9,40.4,0.1
2012-12-14,50.5,39.3,0
2012-12-15,48.9,40.1,0.18
2012-12-16,54.3,44.4,0.19
2012-12-17,55.5,51.9,0.04
2012-12-18,52.8,44.7,0.04
2012-12-19,51.2,36.1,0.04
2012-12-20,55.7,41.5,0
2012-12-21,53.4,50.3,0.54
2012-12-22,55.4,48.2,1.35
2012-12-23,54.5,49.6,3.19
2012-12-24,55.2,48,3.24
2012-12-25,51.6,41.3,0.05
2012-12-26,51,47.3,0.97
2012-12-27,50.1,47.6,0.08
2012-12-28,52.8,40.4,0
2012-12-29,51.2,42.4,0.46
2012-12-30,50.9,41.1,0.46
2012-12-31,51.9,42,0
2013-01-01,52.1,40.2,0
2013-01-02,58.6,38.4,0
2013-01-03,56.6,42.6,0
2013-01-04,55.5,40.1,0
2013-01-05,54.8,46.9,0
2013-01-06,50.3,44.4,0.2
2013-01-07,52.5,45.3,0.05
2013-01-08,62.2,47.8,0.01
2013-01-09,60.6,45.3,0
2013-01-10,47.1,42,0.06
2013-01-11,47.8,43.5,0.07
2013-01-12,48.2,38.6,0
2013-01-13,48.2,34.5,0
2013-01-14,49.4,38.6,0
2013-01-15,50.7,37.9,0.01
2013-01-16,56.4,36.6,0
2013-01-17,63.6,45.5,0
2013-01-18,65.3,50.5,0
2013-01-19,63.3,49.4,0
2013-01-20,68.1,49.2,0
2013-01-21,70.3,48.9,0
2013-01-22,69.6,53,0
2013-01-23,64.9,53.9,0.07
2013-01-24,56.1,49.6,0.11
2013-01-25,62.6,54.1,0.02
2013-01-26,59.3,47.4,0
2013-01-27,50.3,46,0
2013-01-28,50.1,46.4,0
2013-01-29,50.3,46.5,0
2013-01-30,55.9,45.6,0.02
2013-01-31,60.4,46.4,0.02
2013-02-01,63.1,46.5,0
2013-02-02,57.5,43.1,0
2013-02-03,51.2,46.7,0
2013-02-04,51.6,41.7,0
2013-02-05,50.9,45.8,0
2013-02-06,50.7,42,0
2013-02-07,51.4,41,0.04
2013-02-08,49.1,40.1,0.16
2013-02-09,51.4,41.5,0.13
2013-02-10,52.8,35.2,0.01
2013-02-11,60.2,42.2,0
2013-02-12,54.5,40.6,0.01
2013-02-13,52.3,41.5,0
2013-02-14,68.1,40.1,0
2013-02-15,68.5,52.3,0
2013-02-16,70.5,54.5,0
2013-02-17,58.2,46.7,0
2013-02-18,50.9,46,0.01
2013-02-19,47.4,41,0.41
2013-02-20,48.9,40.2,0.48
2013-02-21,51.4,44,0
2013-02-22,54.5,41,0
2013-02-23,50,46,0.01
2013-02-24,58.6,44.2,0.01
2013-02-25,51,42.2,0
2013-02-26,62.2,42,0.01
2013-02-27,56.6,42.2,0.01
2013-02-28,57.9,44.9,0
2013-03-01,62.7,43.7,0
2013-03-02,62,48.5,0
2013-03-03,56.1,47.6,0
2013-03-04,51.8,45.1,0
2013-03-05,50.7,41.5,0
2013-03-06,52.7,46.5,0.54
2013-03-07,52.3,40.4,0.47
2013-03-08,50.7,44,0.33
2013-03-09,53,46.7,0.12
2013-03-10,57.2,41.3,0
2013-03-11,54.5,40.6,0
2013-03-12,55.5,43.3,0
2013-03-13,69.2,42.4,0
2013-03-14,63.6,41.7,0
2013-03-15,59.1,44.7,0
2013-03-16,53.7,44.2,0
2013-03-17,52.8,46.2,0
2013-03-18,54.3,43.3,0
2013-03-19,59,45.3,0
2013-03-20,57.7,48.5,0.11
2013-03-21,54.1,43.8,0.04
2013-03-22,55.7,42.9,0
2013-03-23,59.5,41.7,0
2013-03-24,54.3,43.1,0.01
2013-03-25,50.7,43.5,0.01
2013-03-26,54.8,46,0
2013-03-27,60.9,46.4,0
2013-03-28,59.9,52.3,0
2013-03-29,56.6,48.5,0
2013-03-30,63.6,49.6,0
2013-03-31,60.8,52.5,0.44
2013-04-01,58.8,51.9,0.09
2013-04-02,54.8,45.8,0.02
2013-04-03,59.5,43.3,0
2013-04-04,57.3,47.4,0.34
2013-04-05,59.1,52.5,0.34
2013-04-06,56.6,50.5,0
2013-04-07,56.8,50.7,0
2013-04-08,52.3,47.4,0.05
2013-04-09,58.2,47.3,0.05
2013-04-10,67.2,49.1,0
2013-04-11,57.9,47.1,0
2013-04-12,53.7,43.5,0
2013-04-13,51.8,47.1,0
2013-04-14,50.5,44.2,0
2013-04-15,49.8,44.6,0
2013-04-16,51.6,39,0.01
2013-04-17,58.6,45.5,0
2013-04-18,59.7,44.9,0
2013-04-19,58.2,44.7,0
2013-04-20,59,44.7,0
2013-04-21,69,45.5,0
2013-04-22,68.5,51.2,0
2013-04-23,59.7,43.1,0
2013-04-24,56.6,43.5,0
2013-04-25,58.6,49.8,0
2013-04-26,54.8,48.3,0
2013-04-27,53.6,46.2,0
2013-04-28,60.4,44.9,0
2013-04-29,64.5,49.4,0
2013-04-30,57.7,46.5,0
2013-05-01,62.7,47.3,0
2013-05-02,79.1,50.7,0
2013-05-03,71,55.2,0
2013-05-04,67.6,49.6,0
2013-05-05,59.3,51.9,0.02
2013-05-06,62.7,54.3,0.02
2013-05-07,61.8,54.8,0
2013-05-08,57.9,47.6,0
2013-05-09,53.7,49.6,0
2013-05-10,55.5,49.1,0
2013-05-11,62.9,48,0.01
2013-05-12,64,49.6,0.01
2013-05-13,61.3,48.3,0.01
2013-05-14,57.7,51.4,0.01
2013-05-15,56.6,49.1,0.01
2013-05-16,60.2,51.8,0
2013-05-17,57.5,50.9,0
2013-05-18,56.8,50.1,0
2013-05-19,62,47.4,0
2013-05-20,66.3,48.5,0.01
2013-05-21,58.6,49.1,0.01
2013-05-22,51.6,44.9,0
2013-05-23,54.1,46.9,0
2013-05-24,54.1,45.8,0
2013-05-25,53,47.8,0.01
2013-05-26,60.9,50.5,0.01
2013-05-27,59.9,51.9,0
2013-05-28,60.8,54.1,0.02
2013-05-29,59.1,52.1,0
2013-05-30,55.9,49.4,0
2013-05-31,66.7,47.3,0.01
2013-06-01,65.3,47.6,0.01
2013-06-02,59.5,48.3,0
2013-06-03,63.3,50.3,0
2013-06-04,61.8,50.5,0
2013-06-05,58.1,51.8,0
2013-06-06,59,50.3,0
2013-06-07,61.7,48.7,0
2013-06-08,66.3,48.5,0
2013-06-09,62,54.8,0
2013-06-10,63.5,54.6,0
2013-06-11,61.8,52.3,0
2013-06-12,57.9,49.2,0
2013-06-13,58.2,50,0
2013-06-14,63.8,47.6,0
2013-06-15,56.8,48.5,0
2013-06-16,62.7,48.9,0
2013-06-17,62,51.2,0
2013-06-18,59,51.9,0
2013-06-19,57.9,52.7,0
2013-06-20,58.8,49.2,0
2013-06-21,61.1,50.1,0
2013-06-22,61.7,49.2,0
2013-06-23,61.7,53.2,0
2013-06-24,59.9,54.1,0.01
2013-06-25,68.9,57.9,0.01
2013-06-26,69.8,60.9,0
2013-06-27,71.9,58.8,0.01
2013-06-28,72.3,55.4,0
2013-06-29,73.7,57.5,0
2013-06-30,69.8,55.7,0.01
2013-07-01,70.3,53,0
2013-07-02,65.8,53.9,0
2013-07-03,69.8,53.6,0.01
2013-07-04,72.8,55.2,0
2013-07-05,64.2,53.2,0
2013-07-06,58.6,52.1,0.01
2013-07-07,65.3,52.5,0.01
2013-07-08,62.9,51,0.01
2013-07-09,66,50.3,0
2013-07-10,62.6,49.4,0
2013-07-11,57.5,50.7,0.01
2013-07-12,60.9,51,0.01
2013-07-13,63.8,47.4,0.01
2013-07-14,60.8,49.4,0.01
2013-07-15,60.6,50.1,0.03
2013-07-16,63.8,53,0.02
2013-07-17,59.9,55.4,0.01
2013-07-18,61.5,50,0.01
2013-07-19,58.6,51,0
2013-07-20,56.8,50.7,0.01
2013-07-21,61.7,49.8,0.01
2013-07-22,66.2,53,0.01
2013-07-23,64.4,54.6,0.02
2013-07-24,65.3,50.9,0.03
2013-07-25,62.6,50,0.01
2013-07-26,61.7,52.5,0.02
2013-07-27,62.2,52.5,0.02
2013-07-28,59.3,51.9,0.02
2013-07-29,63.1,53.9,0.02
2013-07-30,62.9,53.4,0.01
2013-07-31,60.9,51.9,0
2013-08-01,62,54.6,0
2013-08-02,60.6,52.8,0.01
2013-08-03,62.2,52.3,0.01
2013-08-04,59.5,51.2,0.01
2013-08-05,60.2,51.2,0.01
2013-08-06,61.5,52.3,0.01
2013-08-07,64.9,54.6,0
2013-08-08,62.4,53.2,0.01
2013-08-09,64.9,53,0.01
2013-08-10,64,54.1,0.01
2013-08-11,61.7,54.3,0
2013-08-12,65.4,52.3,0
2013-08-13,66.5,50.9,0
2013-08-14,67.2,53.4,0.01
2013-08-15,70.8,60.8,0
2013-08-16,69.8,56.4,0
2013-08-17,66.5,55.4,0.01
2013-08-18,70.5,55.4,0
2013-08-19,73.7,52.7,0
2013-08-20,66.7,54.5,0
2013-08-21,64.7,53.6,0
2013-08-22,66.2,55,0
2013-08-23,60.4,55.2,0
2013-08-24,69.6,56.1,0
2013-08-25,68.5,59.7,0.01
2013-08-26,65.8,57.7,0
2013-08-27,65.1,53.4,0
2013-08-28,67.4,54.6,0
2013-08-29,68.3,57,0
2013-08-30,69.6,58.2,0
2013-08-31,67.1,53.2,0
2013-09-01,68.5,57.2,0
2013-09-02,69.8,60.9,0
2013-09-03,69.4,57.7,0
2013-09-04,68.3,60.4,0
2013-09-05,65.4,59.9,0
2013-09-06,74.8,52.5,0
2013-09-07,74.1,59.5,0
2013-09-08,64.7,53.2,0
2013-09-09,64.7,51.4,0
2013-09-10,64.7,53.4,0
2013-09-11,68,60.8,0
2013-09-12,65.6,59,0
2013-09-13,59.3,56.4,0
2013-09-14,58.1,54.8,0
2013-09-15,68.1,55.7,0
2013-09-16,67.8,56.8,0
2013-09-17,61.7,57.7,0
2013-09-18,69.2,51.4,0
2013-09-19,67.8,50.5,0
2013-09-20,68.7,53.2,0
2013-09-21,64.9,58.1,0.17
2013-09-22,62.4,54.6,0.17
2013-09-23,71.4,56.1,0.02
2013-09-24,64.5,59,0.02
2013-09-25,60.6,53.9,0
2013-09-26,62.4,49.1,0
2013-09-27,69.9,52.1,0
2013-09-28,70.8,51.6,0
2013-09-29,69.9,57.5,0
2013-09-30,68.9,59.5,0
2013-10-01,62.6,53.7,0.01
2013-10-02,59.1,50,0.01
2013-10-03,59.9,48.7,0
2013-10-04,77.5,53,0
2013-10-05,79.8,65.3,0
2013-10-06,79.7,60.9,0
2013-10-07,73.4,60,0
2013-10-08,61.1,49.4,0
2013-10-09,60,49.6,0
2013-10-10,60.2,45.5,0
2013-10-11,57.9,46.2,0.01
2013-10-12,56.6,41.9,0.01
2013-10-13,64.5,49.6,0
2013-10-14,75,50.5,0
2013-10-15,77.9,61.8,0.01
2013-10-16,75,61.3,0.01
2013-10-17,74.1,56.4,0.01
2013-10-18,64.5,44.2,0
2013-10-19,60.8,43.1,0
2013-10-20,56.8,42.4,0
2013-10-21,58.4,45.1,0
2013-10-22,55.7,43.8,0
2013-10-23,52.7,44.7,0
2013-10-24,55.5,47.6,0
2013-10-25,59.1,46,0
2013-10-26,56.6,45.5,0
2013-10-27,53.7,45.1,0
2013-10-28,53.7,51.2,0
2013-10-29,57.5,51.2,0
2013-10-30,58.6,44.4,0
2013-10-31,64.7,48.5,0
2013-11-01,66.3,52.3,0
2013-11-02,59.3,44.4,0
2013-11-03,56.6,47.1,0
2013-11-04,57.2,44.7,0
2013-11-05,68.9,48.9,0
2013-11-06,66,50.3,0
2013-11-07,66.5,53.6,0
2013-11-08,64.5,46.2,0.01
2013-11-09,65.4,47.4,0
2013-11-10,61.7,45.5,0
2013-11-11,58.6,48.3,0
2013-11-12,65.6,52.3,0
2013-11-13,62.6,49.8,0.01
2013-11-14,52.7,48.9,0.01
2013-11-15,57,49.8,0
2013-11-16,53.9,47.1,0
2013-11-17,55.5,48.2,0
2013-11-18,56.6,43.8,0
2013-11-19,59.3,49.2,0
2013-11-20,57,54.6,0.67
2013-11-21,57.9,48.7,0.67
2013-11-22,67.1,53.2,0
2013-11-23,63.1,48.7,0
2013-11-24,61.7,46,0
2013-11-25,62.9,47.1,0.01
2013-11-26,62.6,48.7,0.01
2013-11-27,66.2,51.6,0.01
2013-11-28,65.3,49.6,0
2013-11-29,62.4,52.5,0.01
2013-11-30,59.1,44.9,0.01
2013-12-01,64.7,47.1,0
2013-12-02,65.1,45.1,0.01
2013-12-03,53.9,48.7,0
2013-12-04,50.1,40.8,0
2013-12-05,48.9,36.1,0.01
2013-12-06,51.4,36.5,0.01
2013-12-07,50,42,0.2
2013-12-08,45.3,32.9,0.2
2013-12-09,50.9,35,0
2013-12-10,54.1,35.2,0.01
2013-12-11,56.8,44,0.01
2013-12-12,56.6,44.7,0
2013-12-13,59.9,44.2,0
2013-12-14,63.6,43.1,0
2013-12-15,66.5,48.7,0.01
2013-12-16,73.4,51.4,0
2013-12-17,72.8,59.3,0
2013-12-18,64.7,43.5,0
2013-12-19,52.1,46.2,0
2013-12-20,54.1,45.6,0
2013-12-21,52.5,46.7,0
2013-12-22,58.6,47.1,0
2013-12-23,59,47.3,0
2013-12-24,71.6,52.1,0
2013-12-25,70.5,52.1,0.01
2013-12-26,71.4,53.2,0
2013-12-27,71.4,56.6,0
2013-12-28,64.4,44.7,0
2013-12-29,69.4,50,0
2013-12-30,66.5,52.3,0
2013-12-31,62.7,42.4,0
2014-01-01,60.6,42.8,0
2014-01-02,65.3,48.9,0
2014-01-03,64.4,51.9,0
2014-01-04,62.7,41.9,0
2014-01-05,65.6,51.9,0
2014-01-06,67.1,52.8,0
2014-01-07,60.4,49.8,0
2014-01-08,55.2,49.8,0
2014-01-09,52.3,49.6,0
2014-01-10,59.9,48,0
2014-01-11,54.5,45.3,0
2014-01-12,55.4,47.6,0
2014-01-13,69.8,50.1,0
2014-01-14,74.4,59,0
2014-01-15,74.3,55.7,0
2014-01-16,74.1,57.5,0
2014-01-17,75.9,56.4,0
2014-01-18,76.2,53,0
2014-01-19,68.7,54.5,0
2014-01-20,63.1,45.6,0
2014-01-21,71.6,43.3,0
2014-01-22,71.2,50.1,0
2014-01-23,65.6,41.7,0
2014-01-24,64.7,49.2,0
2014-01-25,69.4,50.1,0
2014-01-26,66.7,52.7,0
2014-01-27,58.4,43.8,0
2014-01-28,61.7,50.1,0
2014-01-29,59.3,55.2,0
2014-01-30,56.8,49.6,0
2014-01-31,53,45.5,0.01
2014-02-01,53.4,38.4,0
2014-02-02,50.9,41,0.84
2014-02-03,49.8,40.2,1.02
2014-02-04,49.8,41.5,0.01
2014-02-05,51.2,45.6,0
2014-02-06,54.3,45.3,0.69
2014-02-07,54.3,49.8,0.69
2014-02-08,55.4,51,0.91
2014-02-09,55.2,54.3,0.95
2014-02-10,55.2,51.4,0.13
2014-02-11,54.1,46.5,0
2014-02-12,57.2,44.2,0.01
2014-02-13,62.6,48.5,0
2014-02-14,62.2,53.4,0
2014-02-15,59.1,50.7,0
2014-02-16,57.5,46.7,0.05
2014-02-17,55.5,44.7,0
2014-02-18,58.4,47.6,0
2014-02-19,55.4,50.3,0.01
2014-02-20,65.4,45.6,0.01
2014-02-21,65.6,49.1,0
2014-02-22,61.7,44.4,0
2014-02-23,57.3,43.7,0
2014-02-24,59.9,46.2,0
2014-02-25,59.5,44.4,0
2014-02-26,56.6,51.8,0.42
2014-02-27,58.2,52.5,1.16
2014-02-28,61.5,52.1,1.35
2014-03-01,60.2,51.4,1.51
2014-03-02,59.3,52.8,0.88
2014-03-03,57.5,48.2,0
2014-03-04,59.9,52.8,0.12
2014-03-05,62.7,52.1,0
2014-03-06,60.6,52.8,0.04
2014-03-07,57.9,47.1,0.04
2014-03-08,63.6,46.7,0
2014-03-09,71.4,54.1,0
2014-03-10,61.7,52.3,0
2014-03-11,67.6,53.4,0
2014-03-12,72.8,55.4,0
2014-03-13,71.2,56.3,0
2014-03-14,57.7,48.5,0
2014-03-15,70.1,49.4,0
2014-03-16,59.9,49.1,0
2014-03-17,56.6,48.5,0
2014-03-18,64.5,44.4,0
2014-03-19,67.6,48.3,0
2014-03-20,58.6,48.9,0
2014-03-21,55.2,45.6,0
2014-03-22,55.2,46.2,0.01
2014-03-23,55,45.8,0.01
2014-03-24,60.4,41.5,0
2014-03-25,59.3,46.9,0.06
2014-03-26,56.1,50.1,0.15
2014-03-27,58.2,50.5,0.15
2014-03-28,62.6,49.8,0
2014-03-29,58.4,51.8,0.42
2014-03-30,55.2,49.2,0.66
2014-03-31,53.9,43.7,0.92
2014-04-01,54.5,43.1,0.99
2014-04-02,54.8,43.5,0.96
2014-04-03,55.7,42.6,0.01
2014-04-04,55,47.6,0.18
2014-04-05,55.7,49.4,0.2
2014-04-06,66.3,46,0
2014-04-07,71,53.6,0
2014-04-08,65.4,48.9,0
2014-04-09,58.2,47.3,0
2014-04-10,59.9,40.8,0
2014-04-11,56.1,48.5,0
2014-04-12,57.7,50.5,0
2014-04-13,56.3,50.1,0
2014-04-14,59.3,47.3,0
2014-04-15,55.9,49.2,0
2014-04-16,60.4,47.6,0
2014-04-17,54.8,46.4,0
2014-04-18,53.6,49.8,0
2014-04-19,57.7,47.3,0
2014-04-20,68.3,46.9,0
2014-04-21,61.3,47.6,0
2014-04-22,54.1,48.2,0
2014-04-23,56.1,47.3,0
2014-04-24,59.3,50.3,0
2014-04-25,55,48,0.47
2014-04-26,54.5,47.6,0.47
2014-04-27,57,49.1,0
2014-04-28,58.6,48.7,0
2014-04-29,74.6,50.1,0
2014-04-30,81.6,59,0
2014-05-01,77.3,61.3,0
2014-05-02,77.1,50,0.01
2014-05-03,57.9,50.5,0
2014-05-04,60.8,53.6,0
2014-05-05,58.4,52.3,0
2014-05-06,55.7,49.6,0
2014-05-07,54.5,49.2,0
2014-05-08,57.9,50.7,0
2014-05-09,57.7,52.7,0
2014-05-10,55.4,50,0
2014-05-11,63.8,46.9,0
2014-05-12,69.4,47.1,0
2014-05-13,78.6,57.2,0
2014-05-14,80.4,63.8,0
2014-05-15,77.5,64.9,0.01
2014-05-16,68.7,47.6,0.01
2014-05-17,61.8,52.8,0
2014-05-18,58.8,52.7,0
2014-05-19,59.3,52.5,0
2014-05-20,59.3,51.8,0.01
2014-05-21,58.1,50.9,0
2014-05-22,57.9,51.6,0
2014-05-23,59,50,0
2014-05-24,56.4,51.6,0
2014-05-25,64.4,47.8,0
2014-05-26,62.4,50.3,0
2014-05-27,59.9,50,0
2014-05-28,58.2,48.3,0
2014-05-29,64.2,48.7,0
2014-05-30,57.3,47.8,0
2014-05-31,56.3,50.1,0
2014-06-01,59,46.7,0
2014-06-02,58.4,47.8,0
2014-06-03,58.1,48.9,0
2014-06-04,59.7,47.8,0
2014-06-05,60,47.6,0
2014-06-06,61.5,48.5,0
2014-06-07,59.5,49.2,0
2014-06-08,68.5,48.3,0
2014-06-09,67.8,51.2,0
2014-06-10,65.4,51.8,0
2014-06-11,63.3,54.8,0
2014-06-12,59.7,50.5,0
2014-06-13,61.5,51.9,0
2014-06-14,66.9,49.2,0.01
2014-06-15,58.1,50.9,0.01
2014-06-16,56.8,51.8,0
2014-06-17,63.3,49.2,0
2014-06-18,68.7,48.3,0
2014-06-19,62.2,47.3,0
2014-06-20,64.9,48,0
2014-06-21,60,49.4,0
2014-06-22,58.1,50.3,0
2014-06-23,61.1,51.4,0
2014-06-24,62.2,51.8,0
2014-06-25,60.9,54.3,0
2014-06-26,67.8,56.1,0.01
2014-06-27,67.4,53.7,0.01
2014-06-28,64.7,55,0
2014-06-29,66,52.8,0
2014-06-30,74.4,51.6,0
2014-07-01,64.2,53,0
2014-07-02,59.1,53.6,0
2014-07-03,64.2,53.6,0
2014-07-04,62.7,49.8,0
2014-07-05,63.6,47.4,0
2014-07-06,63.1,47.4,0.01
2014-07-07,62.4,49.8,0.01
2014-07-08,62.7,53.2,0.01
2014-07-09,65.6,54.5,0
2014-07-10,65.6,55.2,0
2014-07-11,66.5,54.8,0
2014-07-12,63.8,56.8,0
2014-07-13,61.7,53,0
2014-07-14,69.8,52.1,0
2014-07-15,73,53.6,0.05
2014-07-16,69.9,58.4,0.07
2014-07-17,66.9,57.3,0.03
2014-07-18,66,57.2,0.01
2014-07-19,67.6,56.6,0.03
2014-07-20,68.7,57.9,0.03
2014-07-21,69.4,61.1,0.02
2014-07-22,70.1,56.6,0.02
2014-07-23,71.9,57.3,0.01
2014-07-24,71.2,56.6,0.02
2014-07-25,71.9,51.2,0.01
2014-07-26,68.7,54.3,0.02
2014-07-27,67.2,55.4,0.03
2014-07-28,67.6,55.7,0.01
2014-07-29,66,55.5,0.01
2014-07-30,66.3,54.3,0.01
2014-07-31,69.9,53.7,0.01
2014-08-01,67.6,52.5,0.01
2014-08-02,64.5,54.5,0.01
2014-08-03,62.9,54.8,0.01
2014-08-04,65.6,55.5,0.01
2014-08-05,66.7,57,0.01
2014-08-06,66.5,57.3,0.01
2014-08-07,63.5,55.4,0.02
2014-08-08,64.9,56.3,0.02
2014-08-09,62.6,55,0.01
2014-08-10,65.1,55.4,0
2014-08-11,68,55.7,0
2014-08-12,68.1,58.4,0.01
2014-08-13,67.4,55.4,0
2014-08-14,65.1,55.7,0.01
2014-08-15,66.7,53.6,0
2014-08-16,65.8,55,0.01
2014-08-17,66.2,53.2,0.01
2014-08-18,63.5,53.7,0.01
2014-08-19,67.2,56.3,0
2014-08-20,63.5,59.9,0.02
2014-08-21,68.1,56.8,0.02
2014-08-22,67.4,56.8,0
2014-08-23,67.1,56.6,0
2014-08-24,67.4,56.6,0.01
2014-08-25,67.1,58.4,0.01
2014-08-26,68,56.3,0.01
2014-08-27,68.3,56.3,0.01
2014-08-28,69.8,55.7,0.01
2014-08-29,70.8,55.5,0.01
2014-08-30,72.1,56.6,0.01
2014-08-31,68,58.2,0.01
2014-09-01,73.2,56.3,0.02
2014-09-02,66.2,56.4,0.01
2014-09-03,68.7,56.6,0.01
2014-09-04,66.7,55.9,0.01
2014-09-05,67.4,56.3,0
2014-09-06,65.4,54.5,0
2014-09-07,65.3,54.3,0.01
2014-09-08,62.4,55.5,0.01
2014-09-09,65.1,53.4,0.01
2014-09-10,65.6,48.9,0
2014-09-11,65.6,49.4,0.01
2014-09-12,66.5,51.9,0.01
2014-09-13,66,54.5,0.02
2014-09-14,69,53.7,0.02
2014-09-15,71.7,55.9,0.03
2014-09-16,71.2,57.7,0.03
2014-09-17,72.6,56.1,0.03
2014-09-18,71.9,63.6,0.01
2014-09-19,66.9,57.5,0.01
2014-09-20,62.9,57.7,0.01
2014-09-21,66.2,59.3,0
2014-09-22,70.8,60.9,0
2014-09-23,68.7,58.2,0
2014-09-24,72.6,60.8,0
2014-09-25,69.2,57.5,0.17
2014-09-26,65.6,55.5,0.17
2014-09-27,62.4,59.3,0.01
2014-09-28,64.9,58.4,0.01
2014-09-29,64.9,55.4,0.01
2014-09-30,65.1,57.5,0.01
2014-10-01,82.9,55.9,0.01
2014-10-02,84.3,61.8,0
2014-10-03,81.6,67.8,0
2014-10-04,80.4,69.6,0.01
2014-10-05,75.5,55.2,0
2014-10-06,68,49.4,0
2014-10-07,68.5,50.3,0.01
2014-10-08,66.9,51.8,0.01
2014-10-09,63.1,51.6,0.02
2014-10-10,60.2,55.2,0.02
2014-10-11,66.2,54.6,0.01
2014-10-12,87.6,53.6,0.01
2014-10-13,77,65.4,0.01
2014-10-14,63.8,57,0
2014-10-15,67.4,57.9,0.02
2014-10-16,65.8,53.4,0.02
2014-10-17,69,53.4,0
2014-10-18,68.7,57.9,0
2014-10-19,68.5,54.8,0.01
2014-10-20,65.6,58.1,0.01
2014-10-21,64,55.4,0
2014-10-22,66.7,52.7,0.01
2014-10-23,70.7,57.9,0.01
2014-10-24,66.2,54.3,0.01
2014-10-25,66.5,58.6,0.05
2014-10-26,62,55.9,0.05
2014-10-27,60.8,50.7,0.01
2014-10-28,65.3,51.4,0.01
2014-10-29,75.2,53,0.01
2014-10-30,70.7,59.7,0.01
2014-10-31,60.6,54.6,0.09
2014-11-01,59,50.7,0.22
2014-11-02,62.2,49.2,0.22
2014-11-03,62.7,46.7,0.01
2014-11-04,71.4,50.1,0
2014-11-05,71.7,56.6,0.01
2014-11-06,70.3,51,0.01
2014-11-07,61.7,52.1,0.01
2014-11-08,71.7,52.8,0.01
2014-11-09,66.3,49.8,0.01
2014-11-10,61.8,47.4,0.01
2014-11-11,60.9,53.6,0
2014-11-12,63.3,55,0.01
2014-11-13,62.2,53.9,0.04
2014-11-14,61.8,52.1,0.04
2014-11-15,60,53.6,0.01
2014-11-16,64.5,51.8,0.02
2014-11-17,65.6,51.4,0.02
2014-11-18,73.2,51.4,0
2014-11-19,68,53.4,0.09
2014-11-20,57.9,51.8,0.11
2014-11-21,60,50.1,0.9
2014-11-22,60.6,55.2,0
2014-11-23,65.3,51,0
2014-11-24,67.2,48,0.01
2014-11-25,65.6,51.9,0.01
2014-11-26,73.5,55.7,0
2014-11-27,67.1,56.1,0
2014-11-28,62.6,45.1,0.01
2014-11-29,58.4,54.3,0.63
2014-11-30,60.8,50.9,0.86
2014-12-01,64.7,58.6,0.86
2014-12-02,62.9,55.5,1.78
2014-12-03,62,59.1,2.9
2014-12-04,63.3,58.6,2.9
2014-12-05,62.6,56.1,0.01
2014-12-06,63.1,58.8,0.33
2014-12-07,61.5,53.9,0.08
2014-12-08,67.1,53.6,0
2014-12-09,65.1,56.8,0
2014-12-10,60.6,52.5,0
2014-12-11,62.7,51.2,5.16
2014-12-12,53.6,46.7,7.74
2014-12-13,56.8,46.2,0.19
2014-12-14,59.1,46.2,0.01
2014-12-15,56.4,50.9,1.8
2014-12-16,57.2,50.1,1.98
2014-12-17,55.9,47.8,0.83
2014-12-18,60,50,0.1
2014-12-19,58.2,53.4,0.36
2014-12-20,59.5,54.1,0.42
2014-12-21,58.6,55,0
2014-12-22,59.7,53.9,0
2014-12-23,68.3,53.6,0
2014-12-24,60.9,47.8,0.01
2014-12-25,55,45.5,0.01
2014-12-26,55.7,47.4,0.01
2014-12-27,55.2,41.3,0
2014-12-28,55.7,44,0
2014-12-29,52.7,46.4,0.01
2014-12-30,51.4,42.2,0.01
2014-12-31,54.6,40.8,0.01
2015-01-01,54.6,42,0
2015-01-02,52.7,41.7,0
2015-01-03,54.3,40.8,0
2015-01-04,56.6,41.5,0
2015-01-05,66.9,45.1,0
2015-01-06,73.4,53.4,0
2015-01-07,75.3,56.8,0
2015-01-08,72.8,55.5,0
2015-01-09,62.4,51.9,0
2015-01-10,60.6,47.3,0.01
2015-01-11,56.1,47.8,0.01
2015-01-12,59.3,49.2,0.01
2015-01-13,63.3,48,0.01
2015-01-14,62.9,46.2,0
2015-01-15,62.2,49.4,0
2015-01-16,61.8,48.5,0
2015-01-17,62,50.1,0
2015-01-18,62.7,53,0
2015-01-19,64.5,51.8,0.01
